Date,AAPL,AMZN,GOOGL,MSFT,NFLX,NVDA,TSLA,META
2015-04-01 00:00:00+00:00,27.809537887573242,18.51300048828125,27.40663719177246,35.285308837890625,59.01714324951172,0.5062412023544312,12.505999565124512,81.42484283447266
2015-04-02 00:00:00+00:00,28.04902458190918,18.612499237060547,26.998647689819336,34.912696838378906,59.1542854309082,0.5074458122253418,12.733332633972168,81.31517028808594
2015-04-06 00:00:00+00:00,28.503374099731445,18.851999282836914,27.130319595336914,36.0045280456543,60.33000183105469,0.5221439599990845,13.539999961853027,82.19253540039062
2015-04-07 00:00:00+00:00,28.203453063964844,18.720500946044922,27.175708770751953,35.98719024658203,60.494285583496094,0.526722252368927,13.550000190734863,82.07289123535156
2015-04-08 00:00:00+00:00,28.111684799194336,19.059999465942383,27.374217987060547,35.891876220703125,63.04999923706055,0.5305773615837097,13.844667434692383,82.03301239013672
2015-04-09 00:00:00+00:00,28.326555252075195,19.177000045776367,27.333316802978516,35.943870544433594,62.78571319580078,0.5428661108016968,14.005999565124512,81.92333984375
2015-04-10 00:00:00+00:00,28.447420120239258,19.13249969482422,27.359254837036133,36.15184020996094,64.93856811523438,0.5484076738357544,14.0600004196167,81.7937240600586
2015-04-13 00:00:00+00:00,28.391468048095703,19.118000030517578,27.364242553710938,36.186500549316406,67.81143188476562,0.5433478951454163,13.985333442687988,82.76081848144531
2015-04-14 00:00:00+00:00,28.268369674682617,19.25550079345703,26.92233657836914,36.0911865234375,68.38714599609375,0.5387697219848633,13.830666542053223,83.26927947998047
2015-04-15 00:00:00+00:00,28.375797271728516,19.172500610351562,26.985179901123047,36.61976623535156,67.92285919189453,0.5452754497528076,13.85533332824707,82.46171569824219
2015-04-16 00:00:00+00:00,28.23927116394043,19.302000045776367,27.10887336730957,36.53310012817383,80.29285430908203,0.5419021844863892,13.779999732971191,82.06291198730469
2015-04-17 00:00:00+00:00,27.92144203186035,18.777999877929688,26.571203231811523,36.065185546875,81.6500015258789,0.534914493560791,13.78600025177002,80.53751373291016
2015-04-20 00:00:00+00:00,28.559324264526367,19.475500106811523,27.15924835205078,37.183021545410156,81.05571746826172,0.5322640538215637,13.684666633605957,82.840576171875
2015-04-21 00:00:00+00:00,28.404897689819336,19.55900001525879,27.078947067260742,36.94904708862305,80.06285858154297,0.5315410494804382,13.96066665649414,83.36898040771484
2015-04-22 00:00:00+00:00,28.787626266479492,19.489999771118164,27.39117431640625,37.25233459472656,79.66857147216797,0.5375649333000183,14.629332542419434,84.3759536743164
2015-04-23 00:00:00+00:00,29.022634506225586,19.499500274658203,27.80415153503418,37.55562973022461,79.86571502685547,0.5353962182998657,14.573332786560059,82.16261291503906
2015-04-24 00:00:00+00:00,29.159160614013672,22.2549991607666,28.612152099609375,41.48102569580078,79.77143096923828,0.5308183431625366,14.562000274658203,81.28526306152344
2015-04-27 00:00:00+00:00,29.689611434936523,21.92799949645996,28.236082077026367,41.61966323852539,80.86856842041016,0.534914493560791,15.436667442321777,81.66412353515625
2015-04-28 00:00:00+00:00,29.221832275390625,21.465499877929688,28.148799896240234,42.59885787963867,80.43714141845703,0.5375649333000183,15.36533260345459,80.43781280517578
2015-04-29 00:00:00+00:00,28.79210090637207,21.4685001373291,28.000165939331055,42.51220703125,80.40714263916016,0.5334687232971191,15.49666690826416,80.22843933105469
2015-04-30 00:00:00+00:00,28.010967254638672,21.089000701904297,27.370725631713867,42.148258209228516,79.5,0.534914493560791,15.069999694824219,78.53353881835938
2015-05-01 00:00:00+00:00,28.861486434936523,21.14349937438965,27.489931106567383,42.165592193603516,79.57571411132812,0.5481669306755066,15.0686674118042,78.75289154052734
2015-05-04 00:00:00+00:00,28.80553436279297,21.152000427246094,27.57372283935547,41.8016471862793,79.27143096923828,0.5447935461997986,15.36733341217041,78.57342529296875
2015-05-05 00:00:00+00:00,28.15645980834961,21.059499740600586,27.08493423461914,41.24706268310547,80.79285430908203,0.5308183431625366,15.529999732971191,77.3271713256836
2015-05-06 00:00:00+00:00,27.97963523864746,20.954999923706055,26.687915802001953,40.103240966796875,80.07714080810547,0.5325050950050354,15.362000465393066,77.86555480957031
2015-05-07 00:00:00+00:00,28.152698516845703,21.3439998626709,27.035057067871094,40.46717834472656,80.74857330322266,0.5419021844863892,15.786666870117188,78.1945571899414
2015-05-08 00:00:00+00:00,28.683116912841797,21.684499740600586,27.379703521728516,41.377052307128906,82.0857162475586,0.5019039511680603,15.77400016784668,78.27432250976562
2015-05-11 00:00:00+00:00,28.390939712524414,21.642499923706055,27.221593856811523,41.047760009765625,84.27857208251953,0.49708491563796997,15.965999603271484,77.77583312988281
2015-05-12 00:00:00+00:00,28.289793014526367,21.551000595092773,26.869964599609375,41.030418395996094,83.37714385986328,0.5019039511680603,16.31599998474121,77.22747039794922
2015-05-13 00:00:00+00:00,28.32126235961914,21.3435001373291,26.90787124633789,41.273067474365234,82.87285614013672,0.5047951936721802,16.211999893188477,78.20453643798828
2015-05-14 00:00:00+00:00,28.982044219970703,21.61400032043457,27.39217185974121,42.21758270263672,83.8357162475586,0.5129878520965576,16.273332595825195,81.12574005126953
2015-05-15 00:00:00+00:00,28.941591262817383,21.299999237060547,27.25700569152832,41.8536376953125,87.60713958740234,0.5132286548614502,16.589332580566406,80.1785888671875
2015-05-18 00:00:00+00:00,29.2607364654541,21.261999130249023,27.2659854888916,41.60234832763672,88.26714324951172,0.5125059485435486,16.583332061767578,80.63720703125
2015-05-19 00:00:00+00:00,29.233766555786133,21.085500717163086,27.396162033081055,41.4976806640625,88.06857299804688,0.5093104243278503,16.47599983215332,80.3879623413086
2015-05-20 00:00:00+00:00,29.23151397705078,21.19300079345703,27.557262420654297,41.4976806640625,88.79000091552734,0.5093104243278503,16.290000915527344,80.3082046508789
2015-05-21 00:00:00+00:00,29.530445098876953,21.581499099731445,27.771732330322266,41.358131408691406,89.00285339355469,0.5056794881820679,16.374666213989258,80.23841857910156
2015-05-22 00:00:00+00:00,29.788915634155273,21.381500244140625,27.657516479492188,40.904605865478516,88.83856964111328,0.5049532055854797,16.51533317565918,80.29822540283203
2015-05-26 00:00:00+00:00,29.13262367248535,21.273500442504883,27.291921615600586,40.634239196777344,87.99285888671875,0.501806378364563,16.497333526611328,79.09185791015625
2015-05-27 00:00:00+00:00,29.67652702331543,21.570999145507812,27.6440486907959,41.52385330200195,89.85713958740234,0.5286759734153748,16.495332717895508,80.3082046508789
2015-05-28 00:00:00+00:00,29.61809539794922,21.328500747680664,27.64055633544922,41.384300231933594,89.50714111328125,0.535938024520874,16.76333236694336,79.9094009399414
2015-05-29 00:00:00+00:00,29.28095817565918,21.46150016784668,27.198652267456055,40.869728088378906,89.15142822265625,0.5356959104537964,16.719999313354492,78.9522933959961
2015-06-01 00:00:00+00:00,29.339397430419922,21.54599952697754,27.392671585083008,41.19242477416992,89.00285339355469,0.5417477488517761,16.6299991607666,80.04898834228516
2015-06-02 00:00:00+00:00,29.20905113220215,21.54949951171875,27.629085540771484,40.92205810546875,89.12999725341797,0.5310967564582825,16.55666732788086,80.19853210449219
2015-06-03 00:00:00+00:00,29.2450008392334,21.829500198364258,27.695920944213867,40.861000061035156,88.8085708618164,0.5252869129180908,16.599332809448242,82.19253540039062
2015-06-04 00:00:00+00:00,29.074199676513672,21.538999557495117,27.51636505126953,40.43364715576172,89.34857177734375,0.5347277522087097,16.39466667175293,81.80369567871094
2015-06-05 00:00:00+00:00,28.91461753845215,21.34749984741211,27.408632278442383,40.24176788330078,90.45999908447266,0.5388427972793579,16.609333038330078,81.89342498779297
2015-06-08 00:00:00+00:00,28.723573684692383,21.174999237060547,27.10688018798828,39.88417053222656,89.60428619384766,0.526497483253479,17.086000442504883,80.4278335571289
2015-06-09 00:00:00+00:00,28.63817024230957,21.27400016784668,27.041040420532227,39.81440734863281,92.44999694824219,0.52916020154953,17.066667556762695,80.4278335571289
2015-06-10 00:00:00+00:00,28.966310501098633,21.53849983215332,27.561752319335938,40.65167236328125,95.87142944335938,0.5197195410728455,16.713333129882812,81.91336822509766
2015-06-11 00:00:00+00:00,28.9011287689209,21.648500442504883,27.43406867980957,40.5034065246582,95.09428405761719,0.5252869129180908,16.76066780090332,81.58436584472656
2015-06-12 00:00:00+00:00,28.58197784423828,21.496000289916992,27.30588722229004,40.0934944152832,94.41857147216797,0.5110048651695251,16.71266746520996,81.28526306152344
2015-06-15 00:00:00+00:00,28.525793075561523,21.183500289916992,27.082937240600586,39.6661262512207,93.43142700195312,0.5100365877151489,16.691999435424805,80.46772003173828
2015-06-16 00:00:00+00:00,28.678617477416992,21.363000869750977,27.176206588745117,39.971397399902344,95.27285766601562,0.5163305997848511,16.874666213989258,80.8166732788086
2015-06-17 00:00:00+00:00,28.611196517944336,21.390499114990234,27.262493133544922,40.0934944152832,94.27143096923828,0.5223823189735413,17.360666275024414,81.54448699951172
2015-06-18 00:00:00+00:00,28.741548538208008,21.969499588012695,27.740310668945312,40.74761962890625,94.74285888671875,0.5310967564582825,17.459333419799805,82.66111755371094
2015-06-19 00:00:00+00:00,28.453874588012695,21.746000289916992,27.807144165039062,40.20686721801758,93.87142944335938,0.5294018983840942,17.500667572021484,82.26232147216797
2015-06-22 00:00:00+00:00,28.68086814880371,21.81450080871582,27.914878845214844,40.32025146484375,96.4142837524414,0.527223527431488,17.319332122802734,84.48562622070312
2015-06-23 00:00:00+00:00,28.550512313842773,22.29949951171875,28.09992027282715,40.04116439819336,97.31285858154297,0.5136678218841553,17.844667434692383,87.61619567871094
2015-06-24 00:00:00+00:00,28.793251037597656,22.04199981689453,27.859514236450195,39.8056755065918,96.94428253173828,0.5085843801498413,17.67799949645996,88.59325408935547
2015-06-25 00:00:00+00:00,28.656147003173828,22.0049991607666,27.82859230041504,39.81440734863281,94.89142608642578,0.5124574899673462,17.91933250427246,87.71590423583984
2015-06-26 00:00:00+00:00,28.487579345703125,21.905000686645508,27.58469581604004,39.47425079345703,93.08856964111328,0.5020484328269958,17.805999755859375,87.74580383300781
2015-06-29 00:00:00+00:00,27.988628387451172,21.493000030517578,26.995655059814453,38.69804000854492,92.23143005371094,0.4870404303073883,17.468000411987305,85.54244995117188
2015-06-30 00:00:00+00:00,28.190902709960938,21.704500198364258,26.935304641723633,38.50615310668945,93.84857177734375,0.4867982566356659,17.884000778198242,85.51252746582031
2015-07-01 00:00:00+00:00,28.453874588012695,21.86949920654297,27.097902297973633,38.7678108215332,93.63571166992188,0.4938182532787323,17.94333267211914,86.64910888671875
2015-07-02 00:00:00+00:00,28.417909622192383,21.885499954223633,27.29940414428711,38.72419357299805,94.0442886352539,0.4943024516105652,18.667999267578125,87.0279769897461
2015-07-06 00:00:00+00:00,28.319021224975586,21.802000045776367,27.213613510131836,38.7154655456543,94.57142639160156,0.4882507026195526,18.648000717163086,87.28719329833984
2015-07-07 00:00:00+00:00,28.249347686767578,21.836000442504883,27.433568954467773,38.636966705322266,94.0914306640625,0.47905218601226807,17.858667373657227,86.95818328857422
2015-07-08 00:00:00+00:00,27.548110961914062,21.485000610351562,27.018096923828125,38.58464431762695,93.50714111328125,0.4756631851196289,16.997333526611328,85.39289093017578
2015-07-09 00:00:00+00:00,26.98621940612793,21.719499588012695,27.165233612060547,38.82886505126953,95.72714233398438,0.46985357999801636,17.19466781616211,85.62220001220703
2015-07-10 00:00:00+00:00,27.707687377929688,22.175500869750977,27.736818313598633,38.9073600769043,97.22856903076172,0.4780838191509247,17.27666664123535,87.68598937988281
2015-07-13 00:00:00+00:00,28.242599487304688,22.778499603271484,28.51589012145996,39.718475341796875,101.08714294433594,0.4812307357788086,17.477333068847656,89.82953643798828
2015-07-14 00:00:00+00:00,28.231372833251953,23.278499603271484,29.136850357055664,39.78821563720703,100.37142944335938,0.48147279024124146,17.709999084472656,89.4107894897461
2015-07-15 00:00:00+00:00,28.503314971923828,23.059499740600586,29.125879287719727,39.91032791137695,98.12999725341797,0.4780838191509247,17.542667388916016,89.49055480957031
2015-07-16 00:00:00+00:00,28.883148193359375,23.77400016784668,30.014680862426758,40.695281982421875,115.80999755859375,0.4887348413467407,17.778667449951172,90.57727813720703
2015-07-17 00:00:00+00:00,29.13262367248535,24.15049934387207,34.894596099853516,40.660404205322266,114.7699966430664,0.48583000898361206,18.310667037963867,94.6849136352539
2015-07-20 00:00:00+00:00,29.683284759521484,24.405000686645508,34.55643081665039,40.92205810546875,110.55000305175781,0.4768734872341156,18.817333221435547,97.6160888671875
2015-07-21 00:00:00+00:00,29.3865966796875,24.399999618530273,34.68162536621094,41.23603439331055,112.51000213623047,0.47905218601226807,17.784666061401367,98.09464263916016
2015-07-22 00:00:00+00:00,28.143707275390625,24.41349983215332,34.66915512084961,39.718475341796875,111.5,0.46985357999801636,17.857999801635742,96.74869537353516
2015-07-23 00:00:00+00:00,28.13022232055664,24.108999252319336,33.65317153930664,40.21560287475586,110.0999984741211,0.4756631851196289,17.81333351135254,95.15350341796875
2015-07-24 00:00:00+00:00,27.981882095336914,26.47100067138672,32.65763473510742,40.06734085083008,109.33999633789062,0.4700956642627716,17.694000244140625,96.65897369384766
2015-07-27 00:00:00+00:00,27.593059539794922,26.570499420166016,32.83220291137695,39.55275344848633,106.43000030517578,0.4674328863620758,16.867332458496094,93.88731384277344
2015-07-28 00:00:00+00:00,27.730159759521484,26.30150032043457,32.90153121948242,39.544029235839844,106.9000015258789,0.4775996804237366,17.654666900634766,95.00395965576172
2015-07-29 00:00:00+00:00,27.64250946044922,26.450000762939453,32.98980712890625,40.372589111328125,107.08000183105469,0.48340919613838196,17.58799934387207,96.6988525390625
2015-07-30 00:00:00+00:00,27.50316047668457,26.83799934387207,33.14592361450195,40.887168884277344,111.55999755859375,0.48461970686912537,17.785999298095703,94.9241943359375
2015-07-31 00:00:00+00:00,27.26266860961914,26.8075008392334,32.793800354003906,40.73017120361328,114.30999755859375,0.48292526602745056,17.74333381652832,93.72779846191406
2015-08-03 00:00:00+00:00,26.619876861572266,26.75149917602539,33.15390396118164,40.826133728027344,112.55999755859375,0.4911555349826813,17.332666397094727,93.85740661621094
2015-08-04 00:00:00+00:00,25.765810012817383,26.594999313354492,32.982330322265625,41.462799072265625,121.1500015258789,0.49309200048446655,17.75200080871582,93.77764129638672
2015-08-05 00:00:00+00:00,25.936626434326172,26.850500106811523,33.58134841918945,41.4976806640625,123.70999908447266,0.4981755316257477,18.0086669921875,96.15049743652344
2015-08-06 00:00:00+00:00,25.993066787719727,26.472999572753906,33.42473220825195,40.660404205322266,126.44999694824219,0.4950285255908966,16.408666610717773,94.83447265625
2015-08-07 00:00:00+00:00,26.081113815307617,26.131000518798828,33.137447357177734,40.76506423950195,123.5199966430664,0.5562719106674194,16.167333602905273,94.01692962646484
2015-08-10 00:00:00+00:00,27.029356002807617,26.200000762939453,33.075103759765625,41.2796516418457,123.02999877929688,0.5756372213363647,16.076000213623047,93.86738586425781
2015-08-11 00:00:00+00:00,25.622802734375,26.37299919128418,34.42974853515625,40.47725296020508,122.73999786376953,0.5727324485778809,15.824666976928711,93.33897399902344
2015-08-12 00:00:00+00:00,26.017906188964844,26.295499801635742,34.488101959228516,40.76506423950195,120.51000213623047,0.574184775352478,15.878000259399414,93.90726470947266
2015-08-13 00:00:00+00:00,25.99757957458496,26.482999801635742,34.24071502685547,40.756351470947266,123.7300033569336,0.5693435072898865,16.167333602905273,93.1495361328125
2015-08-14 00:00:00+00:00,26.180458068847656,26.576000213623047,34.38336181640625,40.9918327331543,123.38999938964844,0.5698276162147522,16.209999084472656,94.13656616210938
2015-08-17 00:00:00+00:00,26.45138168334961,26.76099967956543,34.619773864746094,41.27091979980469,125.36000061035156,0.5661965608596802,16.999332427978516,93.64803314208984
2015-08-18 00:00:00+00:00,26.302371978759766,26.750999450683594,34.3514404296875,41.499183654785156,124.05000305175781,0.5610432028770447,17.381332397460938,94.88431549072266
2015-08-19 00:00:00+00:00,25.965978622436523,26.645999908447266,34.61628723144531,40.919742584228516,122.05999755859375,0.5588552355766296,17.016666412353516,95.02388763427734
2015-08-20 00:00:00+00:00,25.433155059814453,25.788999557495117,33.890079498291016,40.08572006225586,112.48999786376953,0.5386791229248047,16.14533233642578,90.28814697265625
2015-08-21 00:00:00+00:00,23.877592086791992,24.723499298095703,32.1219596862793,37.81192398071289,103.95999908447266,0.5219060778617859,15.38466739654541,85.80165100097656
2015-08-24 00:00:00+00:00,23.281551361083984,23.168500900268555,30.82916259765625,36.59162521362305,96.87999725341797,0.5034319162368774,14.591333389282227,81.84357452392578
2015-08-25 00:00:00+00:00,23.421533584594727,23.318500518798828,30.54785919189453,35.52933120727539,101.5199966430664,0.4929790496826172,14.66866683959961,82.75084686279297
2015-08-26 00:00:00+00:00,24.764869689941406,25.03849983215332,32.905521392822266,37.495880126953125,110.12999725341797,0.5301712155342102,14.989333152770996,86.92826843261719
2015-08-27 00:00:00+00:00,25.49411392211914,25.918500900268555,33.31550216674805,38.54058837890625,117.66000366210938,0.5501040816307068,16.19933319091797,89.46065521240234
2015-08-28 00:00:00+00:00,25.57765007019043,25.90049934387207,32.90303039550781,38.56694030761719,117.62999725341797,0.5525350570678711,16.565332412719727,90.73680877685547
2015-08-31 00:00:00+00:00,25.457988739013672,25.644500732421875,32.31099319458008,38.20697784423828,115.02999877929688,0.5464577674865723,16.604000091552734,89.16154479980469
2015-09-01 00:00:00+00:00,24.32010269165039,24.82699966430664,31.400249481201172,36.71453094482422,105.79000091552734,0.5240938663482666,15.908666610717773,86.96814727783203
2015-09-02 00:00:00+00:00,25.3631649017334,25.52750015258789,32.16585159301758,38.0665168762207,105.44000244140625,0.5398944616317749,16.512666702270508,89.62016296386719
2015-09-03 00:00:00+00:00,24.91838836669922,25.236000061035156,31.77382469177246,38.189430236816406,101.05999755859375,0.5413530468940735,16.3713321685791,87.88539123535156
